Linux 5.15.0-136-generic (qiang-gpu6) 	09/11/25 	_x86_64_	(10 CPU)

17:36:48      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
17:46:01            2      1361      2.89      2.89      2.22         0
17:46:02            3      1364      2.89      2.89      2.22         0
17:46:03            2      1361      2.89      2.89      2.22         0
17:46:04            3      1361      2.82      2.87      2.22         0
17:46:05            2      1361      2.82      2.87      2.22         0
17:46:06            0      1361      2.82      2.87      2.22         0
17:46:07            2      1364      2.82      2.87      2.22         0
17:46:08            2      1362      2.82      2.87      2.22         0
17:46:09            2      1362      2.67      2.84      2.21         0
17:46:10            0      1362      2.67      2.84      2.21         0
17:46:11            1      1362      2.67      2.84      2.21         0
17:46:12            0      1365      2.67      2.84      2.21         0
17:46:13            4      1362      2.67      2.84      2.21         0
17:46:14            1      1362      2.86      2.88      2.22         0
17:46:15            1      1362      2.86      2.88      2.22         0
17:46:16            3      1362      2.86      2.88      2.22         0
17:46:17            3      1365      2.86      2.88      2.22         0
17:46:18            3      1362      2.86      2.88      2.22         0
17:46:19            1      1362      2.87      2.88      2.23         0
17:46:20            1      1362      2.87      2.88      2.23         0
17:46:21            2      1362      2.87      2.88      2.23         0
17:46:22            2      1365      2.87      2.88      2.23         0
17:46:23            3      1362      2.87      2.88      2.23         0
17:46:24            1      1362      2.96      2.90      2.24         0
17:46:25            1      1361      2.96      2.90      2.24         0
17:46:26            3      1361      2.96      2.90      2.24         0
17:46:27            0      1364      2.96      2.90      2.24         0
17:46:28            1      1361      2.96      2.90      2.24         0
17:46:29            2      1361      2.96      2.90      2.24         0
17:46:30            1      1361      2.96      2.90      2.24         0
17:46:31           11      1397      2.96      2.90      2.24         0
17:46:32            0      1364      2.96      2.90      2.24         0
17:46:33            0      1361      2.96      2.90      2.24         0
17:46:34            2      1361      2.73      2.85      2.23         0
17:46:35            2      1361      2.73      2.85      2.23         0
17:46:36            3      1361      2.73      2.85      2.23         0
17:46:37            3      1364      2.73      2.85      2.23         0
17:46:38            3      1361      2.73      2.85      2.23         0
17:46:39            2      1361      2.75      2.86      2.24         0
17:46:40            2      1361      2.75      2.86      2.24         0
17:46:41            2      1360      2.75      2.86      2.24         0
17:46:42            2      1363      2.75      2.86      2.24         0
17:46:43            3      1360      2.75      2.86      2.24         0
17:46:44            2      1360      2.69      2.84      2.23         0
17:46:45            3      1360      2.69      2.84      2.23         0
17:46:46            0      1360      2.69      2.84      2.23         0
17:46:47            3      1363      2.69      2.84      2.23         0
17:46:48            2      1360      2.69      2.84      2.23         0
17:46:49            5      1360      2.71      2.84      2.24         0
17:46:50            2      1360      2.71      2.84      2.24         0
17:46:51            2      1360      2.71      2.84      2.24         0
17:46:52            2      1363      2.71      2.84      2.24         0
17:46:53            2      1360      2.71      2.84      2.24         0
17:46:54            3      1360      2.66      2.83      2.24         0
17:46:55            2      1360      2.66      2.83      2.24         0
17:46:56            4      1360      2.66      2.83      2.24         0
17:46:57            4      1361      2.66      2.83      2.24         0
17:46:58            1      1358      2.66      2.83      2.24         0
17:46:59            2      1358      2.52      2.80      2.23         0
17:47:00            3      1358      2.52      2.80      2.23         0
17:47:01            1      1358      2.52      2.80      2.23         0
17:47:02            2      1361      2.52      2.80      2.23         0
17:47:03            1      1358      2.52      2.80      2.23         0
17:47:04            3      1358      2.32      2.75      2.22         0
17:47:05            4      1367      2.32      2.75      2.22         0
17:47:06            1      1358      2.32      2.75      2.22         0
17:47:07            3      1361      2.32      2.75      2.22         0
17:47:08            2      1358      2.32      2.75      2.22         0
17:47:09            1      1358      2.30      2.74      2.22         0
17:47:10            3      1359      2.30      2.74      2.22         0
17:47:11            2      1359      2.30      2.74      2.22         0
17:47:12           14      1421      2.30      2.74      2.22         0
17:47:13            2      1359      2.30      2.74      2.22         0
17:47:14            3      1360      2.27      2.73      2.21         0
17:47:15            2      1360      2.27      2.73      2.21         0
17:47:16            1      1360      2.27      2.73      2.21         0
17:47:17            2      1363      2.27      2.73      2.21         0
17:47:18            3      1360      2.27      2.73      2.21         0
17:47:19            3      1360      2.25      2.71      2.21         0
17:47:20            2      1360      2.25      2.71      2.21         0
17:47:21            3      1359      2.25      2.71      2.21         0
17:47:22            4      1362      2.25      2.71      2.21         0
17:47:23            5      1359      2.25      2.71      2.21         0
17:47:24            1      1359      2.07      2.67      2.20         0
17:47:25            2      1359      2.07      2.67      2.20         0
17:47:26            5      1359      2.07      2.67      2.20         0
17:47:27            2      1362      2.07      2.67      2.20         0
17:47:28            3      1359      2.07      2.67      2.20         0
17:47:29            2      1359      1.98      2.64      2.19         0
17:47:30            5      1359      1.98      2.64      2.19         0
17:47:31            1      1359      1.98      2.64      2.19         0
17:47:32            2      1362      1.98      2.64      2.19         0
17:47:33            3      1359      1.98      2.64      2.19         0
17:47:34            3      1359      2.06      2.65      2.20         0
17:47:35            3      1359      2.06      2.65      2.20         0
17:47:36            0      1359      2.06      2.65      2.20         0
17:47:37            3      1362      2.06      2.65      2.20         0
17:47:38            1      1359      2.06      2.65      2.20         0
17:47:39            0      1359      2.14      2.65      2.20         0
17:47:40            2      1359      2.14      2.65      2.20         0
17:47:41            1      1359      2.14      2.65      2.20         0
17:47:42            2      1362      2.14      2.65      2.20         0
17:47:43            2      1359      2.14      2.65      2.20         0
17:47:44            2      1359      2.13      2.64      2.20         0
17:47:45            2      1360      2.13      2.64      2.20         0
17:47:46            0      1360      2.13      2.64      2.20         0
17:47:47            4      1363      2.13      2.64      2.20         0
17:47:48            0      1360      2.13      2.64      2.20         0
17:47:49            0      1360      2.20      2.65      2.21         0
17:47:50            1      1360      2.20      2.65      2.21         0
17:47:51            2      1360      2.20      2.65      2.21         0
17:47:52            1      1363      2.20      2.65      2.21         0
17:47:53            2      1360      2.20      2.65      2.21         0
17:47:54            3      1360      2.18      2.64      2.20         0
17:47:55            4      1360      2.18      2.64      2.20         0
17:47:56            2      1360      2.18      2.64      2.20         0
17:47:57            5      1363      2.18      2.64      2.20         0
17:47:58            2      1360      2.18      2.64      2.20         0
17:47:59            2      1360      2.17      2.63      2.20         0
17:48:00            2      1360      2.17      2.63      2.20         0
17:48:01            1      1360      2.17      2.63      2.20         0
17:48:02            1      1363      2.17      2.63      2.20         0
17:48:03           15      1429      2.17      2.63      2.20         0
17:48:04            2      1360      2.15      2.62      2.20         0
17:48:05            5      1360      2.15      2.62      2.20         0
17:48:06            2      1360      2.15      2.62      2.20         0
17:48:07            2      1363      2.15      2.62      2.20         0
17:48:08            2      1375      2.15      2.62      2.20         0
17:48:09            2      1360      2.38      2.66      2.22         0
17:48:10            2      1360      2.38      2.66      2.22         0
17:48:11            1      1360      2.38      2.66      2.22         0
17:48:12            4      1363      2.38      2.66      2.22         0
17:48:13            4      1360      2.38      2.66      2.22         0
17:48:14            4      1362      2.35      2.64      2.22         0
17:48:15            3      1360      2.35      2.64      2.22         0
17:48:16            2      1360      2.35      2.64      2.22         0
17:48:17            2      1363      2.35      2.64      2.22         0
17:48:18            2      1360      2.35      2.64      2.22         0
17:48:19            3      1360      2.40      2.65      2.22         0
17:48:20            3      1360      2.40      2.65      2.22         0
17:48:21            3      1364      2.40      2.65      2.22         0
17:48:22            3      1364      2.40      2.65      2.22         0
17:48:23            1      1361      2.40      2.65      2.22         0
17:48:24            7      1361      3.17      2.81      2.27         0
17:48:25            5      1361      3.17      2.81      2.27         0
17:48:26            3      1363      3.17      2.81      2.27         0
17:48:27            3      1364      3.17      2.81      2.27         0
17:48:28            1      1361      3.17      2.81      2.27         0
17:48:29            1      1361      3.00      2.78      2.27         0
17:48:30            5      1361      3.00      2.78      2.27         0
17:48:31            2      1361      3.00      2.78      2.27         0
17:48:32            1      1364      3.00      2.78      2.27         0
17:48:33            4      1361      3.00      2.78      2.27         0
17:48:34            3      1361      3.00      2.78      2.27         0
17:48:35            1      1361      3.00      2.78      2.27         0
17:48:36            1      1361      3.00      2.78      2.27         0
17:48:37            2      1364      3.00      2.78      2.27         0
17:48:38            3      1361      3.00      2.78      2.27         0
17:48:39            3      1361      2.84      2.75      2.26         0
17:48:40            4      1361      2.84      2.75      2.26         0
17:48:41            2      1361      2.84      2.75      2.26         0
17:48:42            2      1364      2.84      2.75      2.26         0
17:48:43            4      1361      2.84      2.75      2.26         0
17:48:44           13      1434      2.69      2.72      2.26         0
17:48:45            2      1361      2.69      2.72      2.26         0
17:48:46            2      1361      2.69      2.72      2.26         0
17:48:47            5      1364      2.69      2.72      2.26         0
17:48:48            2      1361      2.69      2.72      2.26         0
17:48:49            0      1361      2.64      2.71      2.25         0
17:48:50            1      1361      2.64      2.71      2.25         0
17:48:51            4      1361      2.64      2.71      2.25         0
17:48:52            2      1363      2.64      2.71      2.25         0
17:48:53            0      1360      2.64      2.71      2.25         0
17:48:54            3      1360      2.50      2.68      2.25         0
17:48:55            2      1360      2.50      2.68      2.25         0
17:48:56            1      1360      2.50      2.68      2.25         0
17:48:57            1      1363      2.50      2.68      2.25         0
17:48:58            4      1360      2.50      2.68      2.25         0
17:48:59            3      1360      2.46      2.67      2.25         0
17:49:00            2      1360      2.46      2.67      2.25         0
17:49:01            2      1360      2.46      2.67      2.25         0
17:49:02            3      1363      2.46      2.67      2.25         0
17:49:03            0      1360      2.46      2.67      2.25         0
17:49:04            2      1360      2.43      2.66      2.25         0
17:49:05            3      1361      2.43      2.66      2.25         0
17:49:06            5      1361      2.43      2.66      2.25         0
17:49:07            2      1364      2.43      2.66      2.25         0
17:49:08            0      1361      2.43      2.66      2.25         0
17:49:09            2      1361      2.47      2.66      2.25         0
17:49:10            3      1361      2.47      2.66      2.25         0
17:49:11            2      1361      2.47      2.66      2.25         0
17:49:12            2      1364      2.47      2.66      2.25         0
17:49:13            1      1361      2.47      2.66      2.25         0
17:49:14            2      1361      2.43      2.65      2.25         0
17:49:15            7      1367      2.43      2.65      2.25         0
17:49:16            3      1361      2.43      2.65      2.25         0
17:49:17            1      1364      2.43      2.65      2.25         0
17:49:18            1      1361      2.43      2.65      2.25         0
17:49:19            2      1361      2.48      2.66      2.25         0
17:49:20            2      1362      2.48      2.66      2.25         0
17:49:21            2      1361      2.48      2.66      2.25         0
17:49:22            0      1364      2.48      2.66      2.25         0
17:49:23            2      1361      2.48      2.66      2.25         0
17:49:24            1      1361      2.28      2.61      2.24         0
17:49:25            9      1401      2.28      2.61      2.24         0
17:49:26            2      1361      2.28      2.61      2.24         0
17:49:27            1      1364      2.28      2.61      2.24         0
17:49:28            0      1361      2.28      2.61      2.24         0
17:49:29            1      1361      2.34      2.62      2.24         0
17:49:30            0      1361      2.34      2.62      2.24         0
17:49:31            3      1361      2.34      2.62      2.24         0
17:49:32            3      1364      2.34      2.62      2.24         0
17:49:33            4      1361      2.34      2.62      2.24         0
17:49:34            1      1361      2.39      2.63      2.25         0
17:49:35            4      1361      2.39      2.63      2.25         0
17:49:36            2      1361      2.39      2.63      2.25         0
17:49:37            2      1364      2.39      2.63      2.25         0
17:49:38            2      1361      2.39      2.63      2.25         0
17:49:39            4      1361      2.60      2.67      2.26         0
17:49:40            0      1361      2.60      2.67      2.26         0
17:49:41            2      1361      2.60      2.67      2.26         0
17:49:42            1      1364      2.60      2.67      2.26         0
17:49:43            2      1361      2.60      2.67      2.26         0
17:49:44            2      1361      2.63      2.67      2.27         0
17:49:45            0      1361      2.63      2.67      2.27         0
17:49:46            3      1361      2.63      2.67      2.27         0
17:49:47            6      1365      2.63      2.67      2.27         0
17:49:48            2      1362      2.63      2.67      2.27         0
17:49:49            4      1362      2.74      2.69      2.28         0
17:49:50            0      1362      2.74      2.69      2.28         0
17:49:51            4      1362      2.74      2.69      2.28         0
17:49:52            0      1365      2.74      2.69      2.28         0
17:49:53            0      1362      2.74      2.69      2.28         0
17:49:54            2      1362      2.68      2.68      2.28         0
17:49:55            1      1362      2.68      2.68      2.28         0
17:49:56            1      1362      2.68      2.68      2.28         0
17:49:57            3      1367      2.68      2.68      2.28         0
17:49:58            5      1362      2.68      2.68      2.28         0
17:49:59            1      1362      2.63      2.67      2.27         0
17:50:00            2      1362      2.63      2.67      2.27         0
17:50:01            2      1362      2.63      2.67      2.27         0
17:50:02            2      1365      2.63      2.67      2.27         0
17:50:03            2      1362      2.63      2.67      2.27         0
17:50:04            3      1362      2.74      2.69      2.28         0
17:50:05            3      1362      2.74      2.69      2.28         0
17:50:06           15      1433      2.74      2.69      2.28         0
17:50:07            2      1365      2.74      2.69      2.28         0
17:50:08            2      1362      2.74      2.69      2.28         0
17:50:09            1      1362      2.76      2.70      2.29         0
17:50:10            3      1362      2.76      2.70      2.29         0
17:50:11            3      1362      2.76      2.70      2.29         0
17:50:12            3      1365      2.76      2.70      2.29         0
17:50:13            1      1362      2.76      2.70      2.29         0
17:50:14            3      1362      2.70      2.69      2.29         0
17:50:15            2      1362      2.70      2.69      2.29         0
17:50:16            3      1362      2.70      2.69      2.29         0
17:50:17            1      1365      2.70      2.69      2.29         0
17:50:18            1      1362      2.70      2.69      2.29         0
17:50:19            4      1362      2.48      2.64      2.27         0
17:50:20            1      1362      2.48      2.64      2.27         0
17:50:21            3      1362      2.48      2.64      2.27         0
17:50:22            5      1365      2.48      2.64      2.27         0
17:50:23            2      1362      2.48      2.64      2.27         0
17:50:24            2      1362      2.44      2.63      2.27         0
17:50:25            2      1362      2.44      2.63      2.27         0
17:50:26            0      1362      2.44      2.63      2.27         0
17:50:27            1      1365      2.44      2.63      2.27         0
17:50:28            9      1362      2.44      2.63      2.27         0
17:50:29            1      1362      2.41      2.62      2.27         0
17:50:30            8      1361      2.41      2.62      2.27         0
17:50:31            4      1361      2.41      2.62      2.27         0
17:50:32            2      1364      2.41      2.62      2.27         0
17:50:33            2      1361      2.41      2.62      2.27         0
17:50:34            2      1361      2.37      2.61      2.27         0
17:50:35            6      1361      2.37      2.61      2.27         0
17:50:36            1      1361      2.37      2.61      2.27         0
17:50:37            5      1364      2.37      2.61      2.27         0
17:50:38            1      1361      2.37      2.61      2.27         0
17:50:39            3      1375      2.26      2.58      2.26         0
17:50:40            5      1377      2.26      2.58      2.26         0
17:50:41            5      1349      2.26      2.58      2.26         0
